"term_id","langs","country","term","type","code_lang","hl","gl","Collection date","Result number","Link","domain","top-level domain","link_type","link_accessibility","site_type","content_producer","How recent is the information?","What is the author background?","Are there major scientific errors in the link?","How accurate is the scientific content presented in the link?","Jargon score","Are the following sources available in the link? (mark all that apply)","agg_sci_qual","agg_sci_qual_norm","ndcg"
"35","Portuguese","Brasilia,Federal District,Brazil","sistema solar","Canonical Scientific Issues","pt","pt-BR","br","4.12.2022",4,"https://mundoeducacao.uol.com.br/geografia/sistema-solar.htm","mundoeducacao.uol.com.br","uol.com.br",1,1,5,6,1,2,2,3,2,"5,6.9",6.5,2.75,0.9384563660533
"35","Portuguese","Lisbon,Lisbon,Portugal","sistema solar","Canonical Scientific Issues","pt","pt-PT","pt","4.12.2022",6,"https://www.youtube.com/watch?v=NpewGvMrr6o","www.youtube.com","youtube.com",1,1,3,14,4,3,2,3,2,"4,5,6,7",9,4.25,1
"35","Portuguese","Brasilia,Federal District,Brazil","sistema solar","Canonical Scientific Issues","pt","pt-BR","br","4.12.2022",9,"https://www.nationalgeographicbrasil.com/espaco/2022/10/o-que-e-o-sistema-solar-e-como-ele-e-composto","www.nationalgeographicbrasil.com","nationalgeographicbrasil.com",1,1,5,7,4,1,2,3,2,"5,6.9",8,4,0.9384563660533
"35","Portuguese","Lisbon,Lisbon,Portugal","sistema solar","Canonical Scientific Issues","pt","pt-PT","pt","4.12.2022",9,"https://www.infoescola.com/astronomia/sistema-solar/","www.infoescola.com","infoescola.com",1,1,5,6,1,2,2,3,2,"5,6,7,9",7.5,3.25,1
"35","Portuguese","Brasilia,Federal District,Brazil","sistema solar","Canonical Scientific Issues","pt","pt-BR","br","4.12.2022",10,"https://www.youtube.com/watch?v=3bE0NZVRwNo","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,2,"3,5.6",7,3.5,0.9384563660533
"38","Portuguese","Brasilia,Federal District,Brazil","evolução","Canonical Scientific Issues","pt","pt-BR","br","4.12.2022",1,"https://escolakids.uol.com.br/ciencias/o-que-e-evolucao.htm","escolakids.uol.com.br","uol.com.br",1,1,5,6,1,1,2,3,2,"5.6",6,2.5,0.981649351090404
"38","Portuguese","Brasilia,Federal District,Brazil","evolução","Canonical Scientific Issues","pt","pt-BR","br","4.12.2022",2,"https://brasilescola.uol.com.br/biologia/evolucao.htm","brasilescola.uol.com.br","uol.com.br",1,1,5,6,1,3,2,3,2,"5",6,2.75,0.981649351090404
"38","Portuguese","Lisbon,Lisbon,Portugal","evolução","Canonical Scientific Issues","pt","pt-PT","pt","4.12.2022",4,"https://www.sinonimos.com.br/evolucao/","www.sinonimos.com.br","sinonimos.com.br",1,1,1,10,1,3,2,3,3,"1",6,3,0.95094576954193
"38","Portuguese","Brasilia,Federal District,Brazil","evolução","Canonical Scientific Issues","pt","pt-BR","br","4.12.2022",4,"https://www.educamaisbrasil.com.br/enem/biologia/evolucao","www.educamaisbrasil.com.br","educamaisbrasil.com.br",1,1,5,6,3,2,2,3,2,"5.6",6.5,2.75,0.981649351090404
"38","Portuguese","Lisbon,Lisbon,Portugal","evolução","Canonical Scientific Issues","pt","pt-PT","pt","4.12.2022",9,"https://www.todamateria.com.br/o-que-e-evolucao/","www.todamateria.com.br","todamateria.com.br",1,1,1,6,1,3,2,3,2,"6,9",8,3.75,0.95094576954193
"38","Portuguese","Brasilia,Federal District,Brazil","evolução","Canonical Scientific Issues","pt","pt-BR","br","4.12.2022",10,"http://www2.assis.unesp.br/darwinnobrasil/evolucao.htm","www2.assis.unesp.br","unesp.br",1,1,5,5,1,1,2,3,2,"5,6.9",6,2.5,0.981649351090404
"39","Portuguese","Brasilia,Federal District,Brazil","PCR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://www.gov.br/saude/pt-br/assuntos/noticias/2022/fevereiro/entenda-as-diferencas-entre-rt-pcr-antigeno-e-autoteste","www.gov.br","www.gov.br",1,1,5,1,4,2,2,3,2,"5",7.5,4,0.949700791976509
"39","Portuguese","Lisbon,Lisbon,Portugal","PCR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",1,"https://www.tuasaude.com/proteina-c-reativa/","www.tuasaude.com","tuasaude.com",1,1,5,11,4,3,2,3,2,"5,6,7,8",9,4.5,0.985596128546402
"39","Portuguese","Lisbon,Lisbon,Portugal","PCR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",2,"https://www.radiometer.pt/pt-pt/diagn%C3%B3stico/juntos-na-luta-contra-a-s%C3%A9psis/crp","www.radiometer.pt","radiometer.pt",1,1,1,12,1,1,2,3,1,"6,7,8,9",5,2.25,0.985596128546402
"39","Portuguese","Brasilia,Federal District,Brazil","PCR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",2,"https://www.rededorsaoluiz.com.br/exames-e-procedimentos/analises-clinicas/proteina-c-reativa","www.rededorsaoluiz.com.br","rededorsaoluiz.com.br",1,1,5,9,1,1,2,3,2,"6",6,2.75,0.949700791976509
"39","Portuguese","Lisbon,Lisbon,Portugal","PCR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",3,"https://www.cuf.pt/mais-saude/pcr","www.cuf.pt","cuf.pt",1,1,5,9,1,1,2,3,3,"5,,6",7,3,0.985596128546402
"39","Portuguese","Brasilia,Federal District,Brazil","PCR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",3,"https://agendamentoonline.sergiofranco.com.br/exame/teste-para-deteccao-do-coronavirus-covid-19-por-pcr/14275","agendamentoonline.sergiofranco.com.br","sergiofranco.com.br",1,1,5,9,1,1,2,2,2,"1",3,1.5,0.949700791976509
"39","Portuguese","Lisbon,Lisbon,Portugal","PCR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",4,"https://www.youtube.com/watch?v=B-cEFNwax1A","www.youtube.com","youtube.com",2,1,3,14,4,3,2,3,1,"5,7",5,2.75,0.985596128546402
"39","Portuguese","Brasilia,Federal District,Brazil","PCR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",4,"https://www.youtube.com/watch?v=Dl-i32vKy1A","www.youtube.com","youtube.com",2,1,3,14,4,3,2,3,2,"3,5.6",8,4,0.949700791976509
"39","Portuguese","Brasilia,Federal District,Brazil","PCR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",6,"https://www.youtube.com/watch?v=CUrSmqWIOtk","www.youtube.com","youtube.com",2,3,3,14,4,3,2,3,2,"3,5.6",8,4,0.949700791976509
"39","Portuguese","Lisbon,Lisbon,Portugal","PCR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",6,"https://www.youtube.com/watch?v=iQsu3Kz9NYo","www.youtube.com","youtube.com",2,1,3,14,3,3,2,3,2,"3,4,5,6,7",6,2.25,0.985596128546402
"39","Portuguese","Lisbon,Lisbon,Portugal","PCR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",11,"https://testescovidcvp.pt/","testescovidcvp.pt","testescovidcvp.pt",1,1,5,9,1,1,2,3,1,"5,6",6,2.5,0.985596128546402
"39","Portuguese","Brasilia,Federal District,Brazil","PCR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",12,"https://labiexames.com.br/exames/proteina-c-reativa","labiexames.com.br","labiexames.com.br",1,1,1,9,1,1,2,3,2,"1",5,2.5,0.949700791976509
"42","Portuguese","Brasilia,Federal District,Brazil","RNA mensageiro","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://www.pfizer.com.br/noticias/ultimas-noticias/vacina-de-rna-mensageiro","www.pfizer.com.br","pfizer.com.br",1,1,5,9,4,1,2,3,2,"5,6,8,9",10,5,0.992230169344568
"42","Portuguese","Lisbon,Lisbon,Portugal","RNA mensageiro","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",2,"https://www.pfizer.com.br/o-que-sao-vacinas-de-rna-mensageiro","www.pfizer.com.br","pfizer.com.br",1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.590441029185205
"42","Portuguese","Lisbon,Lisbon,Portugal","RNA mensageiro","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",3,"https://ordembiologos.pt/2022/02/21/francois-gros-biologo-frances-pai-do-rna-mensageiro/","ordembiologos.pt","ordembiologos.pt",1,1,5,17,1,1,2,3,1,"5",4,1.75,0.590441029185205
"42","Portuguese","Brasilia,Federal District,Brazil","RNA mensageiro","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",3,"https://sbim.org.br/covid-19/74-perguntas-e-respostas-sobre-as-vacinas/vacinas-covid-19-desenvolvimento-aprovacao-licenciamento-e-tecnologias/1497-como-funcionam-as-vacinas-baseadas-em-mrna-rna-mensageiro-como-as-vacinas-da-pfizer","sbim.org.br","sbim.org.br",1,1,1,9,4,1,2,3,2,"6",5,2.75,0.992230169344568
"42","Portuguese","Lisbon,Lisbon,Portugal","RNA mensageiro","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",4,"https://www.uol.com.br/vivabem/reportagens-especiais/terceira-geracao-de-vacinas-como-funciona-a-tecnologia-rna/","www.uol.com.br","uol.com.br",1,1,5,11,4,2,2,3,2,"4,5,6,7,9",10.5,5,0.590441029185205
"42","Portuguese","Brasilia,Federal District,Brazil","RNA mensageiro","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",9,"https://www.infoescola.com/genetica/rna-mensageiro/","www.infoescola.com","infoescola.com",1,1,5,6,1,2,2,3,2,"5,6.8",7.5,3.25,0.992230169344568
"43","Portuguese","Brasilia,Federal District,Brazil","genoma","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://brasilescola.uol.com.br/o-que-e/biologia/o-que-e-genoma.htm","brasilescola.uol.com.br","uol.com.br",1,1,5,6,1,2,2,3,2,"5,6,7",5.5,2.25,0.82410207428565
"43","Portuguese","Brasilia,Federal District,Brazil","genoma","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",2,"https://redegenoma.com.br/","redegenoma.com.br","redegenoma.com.br",1,4,5,12,1,1,0,0,3,"5.6",4,1.5,0.82410207428565
"43","Portuguese","Lisbon,Lisbon,Portugal","genoma","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",3,"https://www.infopedia.pt/apoio/artigos/$genoma-humano","www.infopedia.pt","infopedia.pt",1,1,5,10,1,1,2,3,2,"5,6",8,3.5,0.974835847803145
"43","Portuguese","Brasilia,Federal District,Brazil","genoma","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",4,"https://www.infoescola.com/genetica/genoma/","www.infoescola.com","infoescola.com",1,1,5,6,1,2,2,3,2,"5,6.8",7.5,3.25,0.82410207428565
"43","Portuguese","Lisbon,Lisbon,Portugal","genoma","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",4,"https://www.significados.com.br/genoma/","www.significados.com.br","significados.com.br",1,1,5,10,1,3,2,3,2,"5,6,8",9,4,0.974835847803145
"43","Portuguese","Lisbon,Lisbon,Portugal","genoma","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",5,"https://bmg.fc.ul.pt/Disciplinas/FundBiolMolec/4GenomaI.pdf","bmg.fc.ul.pt","ul.pt",1,1,5,5,1,1,2,3,2,"5,7,",5,2.25,0.974835847803145
"43","Portuguese","Brasilia,Federal District,Brazil","genoma","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",10,"https://blog.mendelics.com.br/genoma-e-exoma-genetica-a-mao/","blog.mendelics.com.br","mendelics.com.br",1,1,5,9,4,2,2,3,2,"3,5.6",8.5,4.25,0.82410207428565
"44","Portuguese","Brasilia,Federal District,Brazil","marte","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://gauchazh.clicrbs.com.br/tecnologia/noticia/2022/12/nasa-firma-acordo-com-empresa-que-desenvolvera-tecnologia-para-construir-casas-na-lua-e-em-marte-clb6lfb3k003p014uj4vrv1fs.html","gauchazh.clicrbs.com.br","clicrbs.com.br",3,1,5,11,4,1,2,3,3,"3,5.6",7,3.5,0.955821177810642
"44","Portuguese","Lisbon,Lisbon,Portugal","marte","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",2,"https://www.omelete.com.br/filmes/marte-um-ava-duvernay-distribuicao","www.omelete.com.br","omelete.com.br",3,1,5,11,4,2,2,3,3,"5,6",8.5,4.25,1
"44","Portuguese","Brasilia,Federal District,Brazil","marte","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",4,"https://www.band.uol.com.br/bandnews-fm/rio-de-janeiro/noticias/estudante-do-rio-de-oito-anos-encontra-asteroide-no-cinturao-de-marte-e-jupiter-16566862","www.band.uol.com.br","uol.com.br",3,1,5,11,4,2,2,3,3,"5",8.5,4.5,0.955821177810642
"44","Portuguese","Brasilia,Federal District,Brazil","marte","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",6,"https://brasilescola.uol.com.br/geografia/marte.htm","brasilescola.uol.com.br","uol.com.br",1,1,5,6,1,3,2,3,2,"5,6.9",7,3,0.955821177810642
"44","Portuguese","Brasilia,Federal District,Brazil","marte","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",7,"https://www.todamateria.com.br/planeta-marte/","www.todamateria.com.br","todamateria.com.br",1,1,5,6,1,3,2,3,2,"5,6.9",9,4,0.955821177810642
"44","Portuguese","Brasilia,Federal District,Brazil","marte","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",8,"https://mundoeducacao.uol.com.br/geografia/planeta-marte.htm","mundoeducacao.uol.com.br","uol.com.br",1,1,5,6,1,3,2,3,2,"5.7",6,2.75,0.955821177810642
"44","Portuguese","Brasilia,Federal District,Brazil","marte","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",13,"https://www.if.ufrgs.br/ast/solar/portug/mars.htm","www.if.ufrgs.br","ufrgs.br",1,1,5,5,1,1,2,3,2,"5,6,7,8,9",8,3.5,0.955821177810642
"45","Portuguese","Brasilia,Federal District,Brazil","asteróide","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://brasilescola.uol.com.br/geografia/asteroides.htm","brasilescola.uol.com.br","uol.com.br",1,1,5,6,1,3,2,3,2,"7",5,2.5,0.948687691964424
"45","Portuguese","Lisbon,Lisbon,Portugal","asteróide","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",3,"https://mundoeducacao.uol.com.br/fisica/asteroides.htm","mundoeducacao.uol.com.br","uol.com.br",1,1,5,6,1,2,2,3,3,"5,6,7",8.5,3.75,0.908889973369503
"45","Portuguese","Brasilia,Federal District,Brazil","asteróide","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",3,"https://www.youtube.com/watch?v=BIQXm8v30i8","www.youtube.com","youtube.com",2,1,3,14,4,1,2,2,2,"3,5.6",5,2.5,0.948687691964424
"45","Portuguese","Lisbon,Lisbon,Portugal","asteróide","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",5,"http://www1.ci.uc.pt/iguc/atlas/09asteroides.htm","www1.ci.uc.pt","uc.pt",1,1,5,5,1,1,2,3,2,"5,7",5,2.25,0.908889973369503
"45","Portuguese","Brasilia,Federal District,Brazil","asteróide","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",5,"https://www.youtube.com/watch?v=jCxbqjvcERo","www.youtube.com","youtube.com",2,1,3,14,4,1,2,2,2,"3,5.6",5,2.5,0.948687691964424
"45","Portuguese","Brasilia,Federal District,Brazil","asteróide","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",6,"https://www.if.ufrgs.br/ast/solar/portug/asteroid.htm","www.if.ufrgs.br","ufrgs.br",1,1,5,5,1,1,2,3,2,"4,6.9",7,3,0.948687691964424
"45","Portuguese","Brasilia,Federal District,Brazil","asteróide","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",7,"http://astro.if.ufrgs.br/solar/asteroid.htm","astro.if.ufrgs.br","ufrgs.br",1,1,5,5,1,2,2,3,2,"4,5,6,7",7.5,3,0.948687691964424
"45","Portuguese","Lisbon,Lisbon,Portugal","asteróide","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",8,"https://pplware.sapo.pt/ciencia/asteroide-2022-ap7-escondido-no-brilho-do-sol-podera-um-dia-esmagar-a-terra/","pplware.sapo.pt","sapo.pt",1,1,5,11,4,1,2,3,3,"3,4,5,6,7,9,",10,4.75,0.908889973369503
"45","Portuguese","Lisbon,Lisbon,Portugal","asteróide","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",10,"https://www.publico.pt/2022/11/01/ciencia/noticia/asteroide-detectado-proximo-terra-ameaca-nao-imediata-2026076","www.publico.pt","publico.pt",1,1,5,11,4,1,2,3,3,"3,5,6,9",9,4.5,0.908889973369503
"45","Portuguese","Brasilia,Federal District,Brazil","asteróide","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",12,"https://www.ufmg.br/espacodoconhecimento/asteroides-e-meteoros/","www.ufmg.br","ufmg.br",1,1,5,5,1,1,2,3,2,"5.6",7,3,0.948687691964424
"46","Portuguese","Brasilia,Federal District,Brazil","CRISPR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://croplifebrasil.org/conceitos/crispr-a-surpreendente-tecnica-de-edicao-genetica/","croplifebrasil.org","croplifebrasil.org",1,1,5,2,1,1,2,3,2,"5,6,8",7,3,0.919287858334427
"46","Portuguese","Lisbon,Lisbon,Portugal","CRISPR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",3,"https://crisprtx.com/","crisprtx.com","crisprtx.com",1,1,5,9,1,1,2,3,1,"5,6",6,2.5,1
"46","Portuguese","Brasilia,Federal District,Brazil","CRISPR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",3,"https://www.embrapa.br/busca-de-publicacoes/-/publicacao/1039785/tecnologia-crispr-cas-para-edicao-genomica","www.embrapa.br","embrapa.br",1,3,1,3,3,2,2,2,2,"6",3.5,1.5,0.919287858334427
"46","Portuguese","Brasilia,Federal District,Brazil","CRISPR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",4,"https://g1.globo.com/ciencia/noticia/2022/03/20/entenda-o-que-e-o-crispr-ferramenta-que-consegue-editar-o-dna.ghtml","g1.globo.com","globo.com",1,1,5,11,4,1,2,3,2,"3,5.6",6,3,0.919287858334427
"46","Portuguese","Brasilia,Federal District,Brazil","CRISPR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",9,"https://www.iberdrola.com/inovacao/modificacao-genetica-crispr","www.iberdrola.com","iberdrola.com",1,1,5,12,1,1,2,3,2,"5.6",5,2,0.919287858334427
"46","Portuguese","Brasilia,Federal District,Brazil","CRISPR","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",10,"https://www.youtube.com/watch?v=EGgOpyKm6oQ","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,2,"3.5,6",7,3.5,0.919287858334427
"46","Portuguese","Lisbon,Lisbon,Portugal","CRISPR","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",10,"https://www.jax.org/personalized-medicine/precision-medicine-and-you/what-is-crispr","www.jax.org","jax.org",1,1,5,9,1,1,2,3,2,"5,6,",6,2.5,1
"47","Portuguese","Brasilia,Federal District,Brazil","carro automático","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://motor1.uol.com.br/features/604427/lista-carros-automaticos-mais-baratos/","motor1.uol.com.br","uol.com.br",1,1,5,11,4,2,2,3,1,"5,6,7",8.5,4.25,0.970374780430401
"47","Portuguese","Brasilia,Federal District,Brazil","carro automático","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",2,"https://autopapo.uol.com.br/noticia/carros-automaticos-mais-baratos-10/","autopapo.uol.com.br","uol.com.br",1,1,5,11,4,2,2,3,3,"3,5,6,7",9.5,4.75,0.970374780430401
"47","Portuguese","Brasilia,Federal District,Brazil","carro automático","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",3,"https://www.youtube.com/watch?v=OjNQiCepkmk","www.youtube.com","youtube.com",2,1,3,14,4,3,2,3,3,"3,5,6",10,5,0.970374780430401
"47","Portuguese","Lisbon,Lisbon,Portugal","carro automático","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",4,"https://www.youtube.com/watch?v=4J7PNztn0yI","www.youtube.com","youtube.com",2,1,3,14,4,3,2,3,3,"3,5",8,4.25,0.990295942847779
"47","Portuguese","Brasilia,Federal District,Brazil","carro automático","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",5,"https://www.youtube.com/watch?v=HZHgNNtsTgA","www.youtube.com","youtube.com",2,1,3,14,4,3,2,3,3,"3,5,6",10,5,0.970374780430401
"47","Portuguese","Lisbon,Lisbon,Portugal","carro automático","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",6,"https://www.youtube.com/watch?v=DcNBMbXTRUA","www.youtube.com","youtube.com",2,1,3,14,4,3,2,3,3,"3,5,6",9,4.5,0.990295942847779
"47","Portuguese","Brasilia,Federal District,Brazil","carro automático","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",6,"https://quatrorodas.abril.com.br/noticias/confira-os-10-carros-automaticos-mais-baratos-do-brasil/","quatrorodas.abril.com.br","abril.com.br",1,1,5,11,4,2,2,3,1,"5,6,7",8.5,4.25,0.970374780430401
"47","Portuguese","Lisbon,Lisbon,Portugal","carro automático","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",7,"https://www.rentalcars.com/pt/type/automatic/","www.rentalcars.com","rentalcars.com",1,1,5,12,1,1,2,3,3,"5,6",6,2.5,0.990295942847779
"47","Portuguese","Lisbon,Lisbon,Portugal","carro automático","Novel Science and Technology Issues","pt","pt-PT","pt","4.12.2022",10,"https://www.avis.com.pt/conduza-avis/servicos-aluguer-carros/alugar-um-carro-autom%C3%A1tico","www.avis.com.pt","avis.com.pt",1,1,5,12,1,1,2,3,3,"5,6",6,2.5,0.990295942847779
"47","Portuguese","Brasilia,Federal District,Brazil","carro automático","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",12,"https://www.mobiauto.com.br/revista/os-10-carros-automaticos-mais-baratos-no-brasil-em-2022/1902","www.mobiauto.com.br","mobiauto.com.br",1,1,5,11,4,2,2,3,1,"5,6,7",8.5,4.25,0.970374780430401
"48","Portuguese","Brasilia,Federal District,Brazil","enovelamento de proteína","Novel Science and Technology Issues","pt","pt-BR","br","4.12.2022",1,"https://www.infoescola.com/bioquimica/enovelamento-de-proteinas/","www.infoescola.com","infoescola.com",1,1,5,6,2,3,2,3,2,"6.8",6,2.75,0.893598128322523
